dataset	genomeID	ST	country	continent
KlebAMRnet	SAMN24059716	ST101	Germany	Europe
KlebAMRnet	SAMN24059718	ST101	Germany	Europe
KlebAMRnet	SAMN24059719	ST2513	Germany	Europe
KlebAMRnet	SAMN24059720	ST2015-1LV	Germany	Europe
KlebAMRnet	SAMN24059721	ST395	Germany	Europe
KlebAMRnet	SAMN24059722	ST392	Germany	Europe
KlebAMRnet	SAMN24059723	ST15	Germany	Europe
KlebAMRnet	SAMN24059724	ST147	Germany	Europe
KlebAMRnet	SAMN24059725	ST147	Germany	Europe
KlebAMRnet	SAMN24059726	ST147	Germany	Europe
KlebAMRnet	SAMN24059727	ST147	Germany	Europe
KlebAMRnet	SAMN24106150	ST436	USA	North America
KlebAMRnet	SAMN24144980	ST15	USA	North America
KlebAMRnet	SAMN24144981	ST15	USA	North America
KlebAMRnet	SAMN24144982	ST258	USA	North America
KlebAMRnet	SAMN24144983	ST307	USA	North America
KlebAMRnet	SAMN24144984	ST258	USA	North America
KlebAMRnet	SAMN24144985	ST15	USA	North America
KlebAMRnet	SAMN24145009	ST258	USA	North America
KlebAMRnet	SAMN24145010	ST13	USA	North America
KlebAMRnet	SAMN24145011	ST13	USA	North America
KlebAMRnet	SAMN24145012	ST70	USA	North America
KlebAMRnet	SAMN24145033	ST133	USA	North America
KlebAMRnet	SAMN24145041	ST15	USA	North America
KlebAMRnet	SAMN24145042	ST258	USA	North America
KlebAMRnet	SAMN24145043	ST258	USA	North America
KlebAMRnet	SAMN24145044	ST111	USA	North America
KlebAMRnet	SAMN24145045	ST111	USA	North America
KlebAMRnet	SAMN24145046	ST111	USA	North America
KlebAMRnet	SAMN24145047	ST147	USA	North America
KlebAMRnet	SAMN24145048	ST113	USA	North America
KlebAMRnet	SAMN24145049	ST13	USA	North America
KlebAMRnet	SAMN24145050	ST13	USA	North America
KlebAMRnet	SAMN24145054	ST111	USA	North America
KlebAMRnet	SAMN24145070	ST993	USA	North America
KlebAMRnet	SAMN24219469	ST2990	Germany	Europe
KlebAMRnet	SAMN24219470	ST252	Germany	Europe
KlebAMRnet	SAMN24219471	ST2262	Germany	Europe
KlebAMRnet	SAMN24219472	ST252	Germany	Europe
KlebAMRnet	SAMN24219473	ST252	Germany	Europe
KlebAMRnet	SAMN24219474	ST252	Germany	Europe
KlebAMRnet	SAMN24219475	ST252	Germany	Europe
KlebAMRnet	SAMN24219476	ST252	Germany	Europe
KlebAMRnet	SAMN24219477	ST252	Germany	Europe
KlebAMRnet	SAMN24219478	ST252	Germany	Europe
KlebAMRnet	SAMN24219479	ST391	Germany	Europe
KlebAMRnet	SAMN24219480	ST252	Germany	Europe
KlebAMRnet	SAMN24219481	ST252	Germany	Europe
KlebAMRnet	SAMN24219482	ST252	Germany	Europe
KlebAMRnet	SAMN24219483	ST252	Germany	Europe
KlebAMRnet	SAMN24219484	ST252	Germany	Europe
KlebAMRnet	SAMN24219485	ST252	Germany	Europe
KlebAMRnet	SAMN24219486	ST48-1LV	Germany	Europe
KlebAMRnet	SAMN24219487	ST48-1LV	Germany	Europe
KlebAMRnet	SAMN24219488	ST2262	Germany	Europe
KlebAMRnet	SAMN24219489	ST252	Germany	Europe
KlebAMRnet	SAMN24219490	ST252	Germany	Europe
KlebAMRnet	SAMN24219491	ST252	Germany	Europe
KlebAMRnet	SAMN24219492	ST29	Germany	Europe
KlebAMRnet	SAMN24219493	ST252	Germany	Europe
KlebAMRnet	SAMN24251622	ST2706	Nepal	Asia
KlebAMRnet	SAMN24252797	ST147	USA	North America
KlebAMRnet	SAMN24256182	ST23	China	Asia
KlebAMRnet	SAMN24256183	ST23	China	Asia
KlebAMRnet	SAMN24256184	ST23	China	Asia
KlebAMRnet	SAMN24256185	ST23	China	Asia
KlebAMRnet	SAMN24256192	ST23	China	Asia
KlebAMRnet	SAMN24291854	ST219	India	Asia
KlebAMRnet	SAMN24292872	ST16	India	Asia
KlebAMRnet	SAMN24292873	ST29	India	Asia
KlebAMRnet	SAMN24292874	ST101	India	Asia
KlebAMRnet	SAMN24296857	ST147	United Kingdom	Europe
KlebAMRnet	SAMN24296858	ST258	United Kingdom	Europe
KlebAMRnet	SAMN24296859	ST147	United Kingdom	Europe
KlebAMRnet	SAMN24296860	ST14	United Kingdom	Europe
KlebAMRnet	SAMN24296861	ST25	United Kingdom	Europe
KlebAMRnet	SAMN24296863	ST101	United Kingdom	Europe
KlebAMRnet	SAMN24296866	ST15	United Kingdom	Europe
KlebAMRnet	SAMN24296868	ST14	United Kingdom	Europe
KlebAMRnet	SAMN24296869	ST22	United Kingdom	Europe
KlebAMRnet	SAMN24296871	ST48	United Kingdom	Europe
KlebAMRnet	SAMN24296874	ST258	United Kingdom	Europe
KlebAMRnet	SAMN24296876	ST14	United Kingdom	Europe
KlebAMRnet	SAMN24296877	ST76	United Kingdom	Europe
KlebAMRnet	SAMN24296882	ST321	United Kingdom	Europe
KlebAMRnet	SAMN24296883	ST941	United Kingdom	Europe
KlebAMRnet	SAMN24296884	ST11	United Kingdom	Europe
KlebAMRnet	SAMN24296889	ST11	United Kingdom	Europe
KlebAMRnet	SAMN24296891	ST1449	United Kingdom	Europe
KlebAMRnet	SAMN24296892	ST12	United Kingdom	Europe
KlebAMRnet	SAMN24296893	ST16	United Kingdom	Europe
KlebAMRnet	SAMN24296896	ST1399	United Kingdom	Europe
KlebAMRnet	SAMN24296900	ST101	United Kingdom	Europe
KlebAMRnet	SAMN24296901	ST15	United Kingdom	Europe
KlebAMRnet	SAMN24296905	ST34	United Kingdom	Europe
KlebAMRnet	SAMN24296909	ST14	United Kingdom	Europe
KlebAMRnet	SAMN24296910	ST37	United Kingdom	Europe
KlebAMRnet	SAMN24296911	ST15	United Kingdom	Europe
KlebAMRnet	SAMN24296912	ST14	United Kingdom	Europe
KlebAMRnet	SAMN24296913	ST147	United Kingdom	Europe
KlebAMRnet	SAMN24296916	ST14	United Kingdom	Europe
KlebAMRnet	SAMN24296919	ST48	United Kingdom	Europe
KlebAMRnet	SAMN24296920	ST2202	United Kingdom	Europe
KlebAMRnet	SAMN24296923	ST48	United Kingdom	Europe
KlebAMRnet	SAMN24296924	ST34	United Kingdom	Europe
KlebAMRnet	SAMN24296929	ST16	United Kingdom	Europe
KlebAMRnet	SAMN24296930	ST834	United Kingdom	Europe
KlebAMRnet	SAMN24296931	ST25	United Kingdom	Europe
KlebAMRnet	SAMN24296932	ST48	United Kingdom	Europe
KlebAMRnet	SAMN24296933	ST258	United Kingdom	Europe
KlebAMRnet	SAMN24296939	ST515-1LV	United Kingdom	Europe
KlebAMRnet	SAMN24296941	ST14	United Kingdom	Europe
KlebAMRnet	SAMN24296943	ST278	United Kingdom	Europe
KlebAMRnet	SAMN24296946	ST273	United Kingdom	Europe
KlebAMRnet	SAMN24296949	ST3321	United Kingdom	Europe
KlebAMRnet	SAMN24296950	ST258	United Kingdom	Europe
KlebAMRnet	SAMN24296952	ST359	United Kingdom	Europe
KlebAMRnet	SAMN24296953	ST147	United Kingdom	Europe
KlebAMRnet	SAMN24296954	ST11	United Kingdom	Europe
KlebAMRnet	SAMN24296955	ST12	United Kingdom	Europe
KlebAMRnet	SAMN24296959	ST45	United Kingdom	Europe
KlebAMRnet	SAMN24296960	ST17	United Kingdom	Europe
KlebAMRnet	SAMN24296961	ST395	United Kingdom	Europe
KlebAMRnet	SAMN24296963	ST14	United Kingdom	Europe
KlebAMRnet	SAMN24296964	ST11	United Kingdom	Europe
KlebAMRnet	SAMN24296972	ST258	United Kingdom	Europe
KlebAMRnet	SAMN24296974	ST14	United Kingdom	Europe
KlebAMRnet	SAMN24296976	ST231	United Kingdom	Europe
KlebAMRnet	SAMN24296977	ST11	United Kingdom	Europe
KlebAMRnet	SAMN24296979	ST11	United Kingdom	Europe
KlebAMRnet	SAMN24296980	ST187	United Kingdom	Europe
KlebAMRnet	SAMN24296982	ST14	United Kingdom	Europe
KlebAMRnet	SAMN24296989	ST101	United Kingdom	Europe
KlebAMRnet	SAMN24296990	ST14	United Kingdom	Europe
KlebAMRnet	SAMN24296994	ST231	United Kingdom	Europe
KlebAMRnet	SAMN24296995	ST11	United Kingdom	Europe
KlebAMRnet	SAMN24296996	ST405	United Kingdom	Europe
KlebAMRnet	SAMN24296997	ST1839	United Kingdom	Europe
KlebAMRnet	SAMN24296998	ST321	United Kingdom	Europe
KlebAMRnet	SAMN24297005	ST76	United Kingdom	Europe
KlebAMRnet	SAMN24297010	ST34	United Kingdom	Europe
KlebAMRnet	SAMN24297012	ST14	United Kingdom	Europe
KlebAMRnet	SAMN24297013	ST147	United Kingdom	Europe
KlebAMRnet	SAMN24297021	ST15	United Kingdom	Europe
KlebAMRnet	SAMN24297030	ST15	United Kingdom	Europe
KlebAMRnet	SAMN24297031	ST152	United Kingdom	Europe
KlebAMRnet	SAMN24297032	ST14	United Kingdom	Europe
KlebAMRnet	SAMN24297035	ST11	United Kingdom	Europe
KlebAMRnet	SAMN24297036	ST336	United Kingdom	Europe
KlebAMRnet	SAMN24297038	ST1967	United Kingdom	Europe
KlebAMRnet	SAMN24297039	ST336	United Kingdom	Europe
KlebAMRnet	SAMN24297040	ST321	United Kingdom	Europe
KlebAMRnet	SAMN24297041	ST15	United Kingdom	Europe
KlebAMRnet	SAMN24297043	ST14	United Kingdom	Europe
KlebAMRnet	SAMN24297044	ST915-1LV	United Kingdom	Europe
KlebAMRnet	SAMN24297045	ST15	United Kingdom	Europe
KlebAMRnet	SAMN24297048	ST14-1LV	United Kingdom	Europe
KlebAMRnet	SAMN24297049	ST147	United Kingdom	Europe
KlebAMRnet	SAMN24297050	ST14	United Kingdom	Europe
KlebAMRnet	SAMN24297052	ST258	United Kingdom	Europe
KlebAMRnet	SAMN24297053	ST48	United Kingdom	Europe
KlebAMRnet	SAMN24297054	ST133	United Kingdom	Europe
KlebAMRnet	SAMN24297055	ST834	United Kingdom	Europe
KlebAMRnet	SAMN24297056	ST14	United Kingdom	Europe
KlebAMRnet	SAMN24297058	ST11	United Kingdom	Europe
KlebAMRnet	SAMN24297061	ST11	United Kingdom	Europe
KlebAMRnet	SAMN24297062	ST14	United Kingdom	Europe
KlebAMRnet	SAMN24297064	ST34	United Kingdom	Europe
KlebAMRnet	SAMN24297065	ST78	United Kingdom	Europe
KlebAMRnet	SAMN24297066	ST11	United Kingdom	Europe
KlebAMRnet	SAMN24297074	ST147	United Kingdom	Europe
KlebAMRnet	SAMN24297077	ST14	United Kingdom	Europe
KlebAMRnet	SAMN24297078	ST34	United Kingdom	Europe
KlebAMRnet	SAMN24297080	ST307	United Kingdom	Europe
KlebAMRnet	SAMN24297081	ST231	United Kingdom	Europe
KlebAMRnet	SAMN24297082	ST101	United Kingdom	Europe
KlebAMRnet	SAMN24297085	ST29	United Kingdom	Europe
KlebAMRnet	SAMN24297088	ST14	United Kingdom	Europe
KlebAMRnet	SAMN24297090	ST11	United Kingdom	Europe
KlebAMRnet	SAMN24297091	ST258	United Kingdom	Europe
KlebAMRnet	SAMN24297095	ST3057	United Kingdom	Europe
KlebAMRnet	SAMN24297099	ST11	United Kingdom	Europe
KlebAMRnet	SAMN24297100	ST218	United Kingdom	Europe
KlebAMRnet	SAMN24297103	ST147	United Kingdom	Europe
KlebAMRnet	SAMN24297105	ST14	United Kingdom	Europe
KlebAMRnet	SAMN24297107	ST147	United Kingdom	Europe
KlebAMRnet	SAMN24297108	ST34	United Kingdom	Europe
KlebAMRnet	SAMN24297109	ST101	United Kingdom	Europe
KlebAMRnet	SAMN24297110	ST11	United Kingdom	Europe
KlebAMRnet	SAMN24297111	ST323	United Kingdom	Europe
KlebAMRnet	SAMN24297112	ST14	United Kingdom	Europe
KlebAMRnet	SAMN24297113	ST321	United Kingdom	Europe
KlebAMRnet	SAMN24297119	ST111	United Kingdom	Europe
KlebAMRnet	SAMN24297121	ST14	United Kingdom	Europe
KlebAMRnet	SAMN24297125	ST441	United Kingdom	Europe
KlebAMRnet	SAMN24297128	ST147	United Kingdom	Europe
KlebAMRnet	SAMN24297132	ST104	United Kingdom	Europe
KlebAMRnet	SAMN24297134	ST2202	United Kingdom	Europe
KlebAMRnet	SAMN24297135	ST307	United Kingdom	Europe
KlebAMRnet	SAMN24297143	ST422	United Kingdom	Europe
KlebAMRnet	SAMN24297145	ST307	United Kingdom	Europe
KlebAMRnet	SAMN24297146	ST14	United Kingdom	Europe
KlebAMRnet	SAMN24297149	ST392	United Kingdom	Europe
KlebAMRnet	SAMN24297152	ST1	United Kingdom	Europe
KlebAMRnet	SAMN24297153	ST147	United Kingdom	Europe
KlebAMRnet	SAMN24297154	ST943	United Kingdom	Europe
KlebAMRnet	SAMN24297155	ST147	United Kingdom	Europe
KlebAMRnet	SAMN24297158	ST12	United Kingdom	Europe
KlebAMRnet	SAMN24297162	ST101	United Kingdom	Europe
KlebAMRnet	SAMN24297167	ST231	United Kingdom	Europe
KlebAMRnet	SAMN24297169	ST14	United Kingdom	Europe
KlebAMRnet	SAMN24297172	ST147	United Kingdom	Europe
KlebAMRnet	SAMN24297177	ST14	United Kingdom	Europe
KlebAMRnet	SAMN24297178	ST252	United Kingdom	Europe
KlebAMRnet	SAMN24297180	ST231	United Kingdom	Europe
KlebAMRnet	SAMN24297181	ST45	United Kingdom	Europe
KlebAMRnet	SAMN24297183	ST11	United Kingdom	Europe
KlebAMRnet	SAMN24297184	ST11	United Kingdom	Europe
KlebAMRnet	SAMN24297187	ST716	United Kingdom	Europe
KlebAMRnet	SAMN24297191	ST14	United Kingdom	Europe
KlebAMRnet	SAMN24297197	ST45	United Kingdom	Europe
KlebAMRnet	SAMN24297201	ST17	United Kingdom	Europe
KlebAMRnet	SAMN24297205	ST147	United Kingdom	Europe
KlebAMRnet	SAMN24297206	ST147	United Kingdom	Europe
KlebAMRnet	SAMN24297211	ST17	United Kingdom	Europe
KlebAMRnet	SAMN24297216	ST231	United Kingdom	Europe
KlebAMRnet	SAMN24297217	ST101	United Kingdom	Europe
KlebAMRnet	SAMN24297218	ST336	United Kingdom	Europe
KlebAMRnet	SAMN24297220	ST6584	United Kingdom	Europe
KlebAMRnet	SAMN24297222	ST11	United Kingdom	Europe
KlebAMRnet	SAMN24297223	ST258	United Kingdom	Europe
KlebAMRnet	SAMN24297226	ST11	United Kingdom	Europe
KlebAMRnet	SAMN24297228	ST11	United Kingdom	Europe
KlebAMRnet	SAMN24297231	ST709	United Kingdom	Europe
KlebAMRnet	SAMN24297232	ST11	United Kingdom	Europe
KlebAMRnet	SAMN24297234	ST1828	United Kingdom	Europe
KlebAMRnet	SAMN24297235	ST147	United Kingdom	Europe
KlebAMRnet	SAMN24297236	ST405	United Kingdom	Europe
KlebAMRnet	SAMN24297237	ST416	United Kingdom	Europe
KlebAMRnet	SAMN24297238	ST11	United Kingdom	Europe
KlebAMRnet	SAMN24297241	ST383	United Kingdom	Europe
KlebAMRnet	SAMN24297242	ST14	United Kingdom	Europe
KlebAMRnet	SAMN24297246	ST252	United Kingdom	Europe
KlebAMRnet	SAMN24297247	ST147	United Kingdom	Europe
KlebAMRnet	SAMN24297248	ST147	United Kingdom	Europe
KlebAMRnet	SAMN24297249	ST14	United Kingdom	Europe
KlebAMRnet	SAMN24297250	ST26-1LV	United Kingdom	Europe
KlebAMRnet	SAMN24297253	ST14	United Kingdom	Europe
KlebAMRnet	SAMN24297254	ST14	United Kingdom	Europe
KlebAMRnet	SAMN24297256	ST485	United Kingdom	Europe
KlebAMRnet	SAMN24297260	ST101	United Kingdom	Europe
KlebAMRnet	SAMN24297261	ST5379	United Kingdom	Europe
KlebAMRnet	SAMN24297263	ST14	United Kingdom	Europe
KlebAMRnet	SAMN24297266	ST512	United Kingdom	Europe
KlebAMRnet	SAMN24297269	ST152	United Kingdom	Europe
KlebAMRnet	SAMN24297272	ST6514	United Kingdom	Europe
KlebAMRnet	SAMN24297278	ST25	United Kingdom	Europe
KlebAMRnet	SAMN24297279	ST11	United Kingdom	Europe
KlebAMRnet	SAMN24297280	ST147	United Kingdom	Europe
KlebAMRnet	SAMN24297281	ST323	United Kingdom	Europe
KlebAMRnet	SAMN24297283	ST34	United Kingdom	Europe
KlebAMRnet	SAMN24297288	ST147	United Kingdom	Europe
KlebAMRnet	SAMN24297289	ST364	United Kingdom	Europe
KlebAMRnet	SAMN24297293	ST14	United Kingdom	Europe
KlebAMRnet	SAMN24297295	ST11	United Kingdom	Europe
KlebAMRnet	SAMN24297300	ST11	United Kingdom	Europe
KlebAMRnet	SAMN24297304	ST859	United Kingdom	Europe
KlebAMRnet	SAMN24297306	ST11	United Kingdom	Europe
KlebAMRnet	SAMN24297308	ST101	United Kingdom	Europe
KlebAMRnet	SAMN24297309	ST240-1LV	United Kingdom	Europe
KlebAMRnet	SAMN24297313	ST11	United Kingdom	Europe
KlebAMRnet	SAMN24297315	ST14	United Kingdom	Europe
KlebAMRnet	SAMN24297317	ST15	United Kingdom	Europe
KlebAMRnet	SAMN24297321	ST231	United Kingdom	Europe
KlebAMRnet	SAMN24297322	ST14	United Kingdom	Europe
KlebAMRnet	SAMN24297325	ST395	United Kingdom	Europe
KlebAMRnet	SAMN24297327	ST11	United Kingdom	Europe
KlebAMRnet	SAMN24297328	ST11	United Kingdom	Europe
KlebAMRnet	SAMN24297331	ST252	United Kingdom	Europe
KlebAMRnet	SAMN24297332	ST34	United Kingdom	Europe
KlebAMRnet	SAMN24297334	ST791	United Kingdom	Europe
KlebAMRnet	SAMN24297336	ST48	United Kingdom	Europe
KlebAMRnet	SAMN24297337	ST48	United Kingdom	Europe
KlebAMRnet	SAMN24297338	ST14	United Kingdom	Europe
KlebAMRnet	SAMN24297341	ST147	United Kingdom	Europe
KlebAMRnet	SAMN24297343	ST147	United Kingdom	Europe
KlebAMRnet	SAMN24297346	ST22	United Kingdom	Europe
KlebAMRnet	SAMN24297348	ST14	United Kingdom	Europe
KlebAMRnet	SAMN24297351	ST231	United Kingdom	Europe
KlebAMRnet	SAMN24297352	ST15	United Kingdom	Europe
KlebAMRnet	SAMN24297354	ST1164	United Kingdom	Europe
KlebAMRnet	SAMN24297355	ST14	United Kingdom	Europe
KlebAMRnet	SAMN24297356	ST14	United Kingdom	Europe
KlebAMRnet	SAMN24297357	ST14	United Kingdom	Europe
KlebAMRnet	SAMN24297358	ST147	United Kingdom	Europe
KlebAMRnet	SAMN24297359	ST35	United Kingdom	Europe
KlebAMRnet	SAMN24297360	ST101	United Kingdom	Europe
KlebAMRnet	SAMN24297361	ST14	United Kingdom	Europe
KlebAMRnet	SAMN24297363	ST392	United Kingdom	Europe
KlebAMRnet	SAMN24297364	ST461	United Kingdom	Europe
KlebAMRnet	SAMN24297367	ST101	United Kingdom	Europe
KlebAMRnet	SAMN24297368	ST231	United Kingdom	Europe
KlebAMRnet	SAMN24297369	ST231	United Kingdom	Europe
KlebAMRnet	SAMN24297370	ST101	United Kingdom	Europe
KlebAMRnet	SAMN24297373	ST1831	United Kingdom	Europe
KlebAMRnet	SAMN24297375	ST231	United Kingdom	Europe
KlebAMRnet	SAMN24297376	ST515-1LV	United Kingdom	Europe
KlebAMRnet	SAMN24297379	ST17	United Kingdom	Europe
KlebAMRnet	SAMN24297380	ST147	United Kingdom	Europe
KlebAMRnet	SAMN24297383	ST34	United Kingdom	Europe
KlebAMRnet	SAMN24297384	ST915	United Kingdom	Europe
KlebAMRnet	SAMN24297388	ST307	United Kingdom	Europe
KlebAMRnet	SAMN24297390	ST15	United Kingdom	Europe
KlebAMRnet	SAMN24297391	ST834	United Kingdom	Europe
KlebAMRnet	SAMN24297392	ST14	United Kingdom	Europe
KlebAMRnet	SAMN24297395	ST1	United Kingdom	Europe
KlebAMRnet	SAMN24297397	ST14	United Kingdom	Europe
KlebAMRnet	SAMN24297398	ST14	United Kingdom	Europe
KlebAMRnet	SAMN24297399	ST14	United Kingdom	Europe
KlebAMRnet	SAMN24297400	ST111	United Kingdom	Europe
KlebAMRnet	SAMN24297402	ST791	United Kingdom	Europe
KlebAMRnet	SAMN24297403	ST48	United Kingdom	Europe
KlebAMRnet	SAMN24297405	ST13	United Kingdom	Europe
KlebAMRnet	SAMN24297407	ST661	United Kingdom	Europe
KlebAMRnet	SAMN24297408	ST1828	United Kingdom	Europe
KlebAMRnet	SAMN24297409	ST15	United Kingdom	Europe
KlebAMRnet	SAMN24297412	ST14	United Kingdom	Europe
KlebAMRnet	SAMN24297413	ST35	United Kingdom	Europe
KlebAMRnet	SAMN24297414	ST147	United Kingdom	Europe
KlebAMRnet	SAMN24297415	ST45	United Kingdom	Europe
KlebAMRnet	SAMN24297417	ST11	United Kingdom	Europe
KlebAMRnet	SAMN24297419	ST147	United Kingdom	Europe
KlebAMRnet	SAMN24297420	ST147	United Kingdom	Europe
KlebAMRnet	SAMN24297421	ST14	United Kingdom	Europe
KlebAMRnet	SAMN24297423	ST147	United Kingdom	Europe
KlebAMRnet	SAMN24297424	ST215	United Kingdom	Europe
KlebAMRnet	SAMN24297425	ST231	United Kingdom	Europe
KlebAMRnet	SAMN24297428	ST34	United Kingdom	Europe
KlebAMRnet	SAMN24297430	ST133	United Kingdom	Europe
KlebAMRnet	SAMN24297435	ST147	United Kingdom	Europe
KlebAMRnet	SAMN24297437	ST14	United Kingdom	Europe
KlebAMRnet	SAMN24297438	ST17	United Kingdom	Europe
KlebAMRnet	SAMN24297440	ST11	United Kingdom	Europe
KlebAMRnet	SAMN24297448	ST105	United Kingdom	Europe
KlebAMRnet	SAMN24297449	ST15	United Kingdom	Europe
KlebAMRnet	SAMN24297452	ST231	United Kingdom	Europe
KlebAMRnet	SAMN24297455	ST231	United Kingdom	Europe
KlebAMRnet	SAMN24297457	ST231	United Kingdom	Europe
KlebAMRnet	SAMN24297458	ST15	United Kingdom	Europe
KlebAMRnet	SAMN24297460	ST11	United Kingdom	Europe
KlebAMRnet	SAMN24297461	ST15	United Kingdom	Europe
KlebAMRnet	SAMN24297462	ST258	United Kingdom	Europe
KlebAMRnet	SAMN24297465	ST231	United Kingdom	Europe
KlebAMRnet	SAMN24297467	ST14	United Kingdom	Europe
KlebAMRnet	SAMN24297469	ST147	United Kingdom	Europe
KlebAMRnet	SAMN24297471	ST111	United Kingdom	Europe
KlebAMRnet	SAMN24297472	ST258	United Kingdom	Europe
KlebAMRnet	SAMN24297473	ST336	United Kingdom	Europe
KlebAMRnet	SAMN24297474	ST147	United Kingdom	Europe
KlebAMRnet	SAMN24297475	ST15	United Kingdom	Europe
KlebAMRnet	SAMN24297476	ST16	United Kingdom	Europe
KlebAMRnet	SAMN24297477	ST14	United Kingdom	Europe
KlebAMRnet	SAMN24297478	ST45	United Kingdom	Europe
KlebAMRnet	SAMN24297479	ST152	United Kingdom	Europe
KlebAMRnet	SAMN24297480	ST831	United Kingdom	Europe
KlebAMRnet	SAMN24297483	ST11	United Kingdom	Europe
KlebAMRnet	SAMN24300446	ST6958	USA	North America
KlebAMRnet	SAMN24300447	ST6958	USA	North America
KlebAMRnet	SAMN24300518	ST258	USA	North America
KlebAMRnet	SAMN24300519	ST268	USA	North America
KlebAMRnet	SAMN24314577	ST3050	USA	North America
KlebAMRnet	SAMN24314580	ST147	USA	North America
KlebAMRnet	SAMN24314581	ST13	USA	North America
KlebAMRnet	SAMN24369228	ST258-1LV	USA	North America
KlebAMRnet	SAMN24369229	ST258	USA	North America
KlebAMRnet	SAMN24369230	ST258	USA	North America
KlebAMRnet	SAMN24369231	ST258	USA	North America
KlebAMRnet	SAMN24369232	ST258	USA	North America
KlebAMRnet	SAMN24369233	ST258	USA	North America
KlebAMRnet	SAMN24369234	ST258	USA	North America
KlebAMRnet	SAMN24369235	ST258	USA	North America
KlebAMRnet	SAMN24369236	ST258	USA	North America
KlebAMRnet	SAMN24369237	ST258	USA	North America
KlebAMRnet	SAMN24502647	ST11	China	Asia
KlebAMRnet	SAMN24519844	ST6585	USA	North America
KlebAMRnet	SAMN24519846	ST1322	USA	North America
KlebAMRnet	SAMN24519853	ST147	USA	North America
KlebAMRnet	SAMN24519858	ST405	USA	North America
KlebAMRnet	SAMN24523835	ST147	USA	North America
KlebAMRnet	SAMN24523856	ST133	USA	North America
KlebAMRnet	SAMN24523857	ST15	USA	North America
KlebAMRnet	SAMN24523858	ST307	USA	North America
KlebAMRnet	SAMN24523859	ST1401	USA	North America
KlebAMRnet	SAMN24583984	ST11	France	Europe
KlebAMRnet	SAMN24583985	ST11	France	Europe
KlebAMRnet	SAMN24583986	ST11	France	Europe
KlebAMRnet	SAMN24584075	ST11	France	Europe
KlebAMRnet	SAMN24584081	ST11	France	Europe
KlebAMRnet	SAMN24584082	ST11	France	Europe
KlebAMRnet	SAMN24584092	ST11	France	Europe
KlebAMRnet	SAMN24584097	ST11	France	Europe
KlebAMRnet	SAMN24584099	ST11	France	Europe
KlebAMRnet	SAMN24584102	ST11	France	Europe
KlebAMRnet	SAMN24695706	ST147	Singapore	Asia
KlebAMRnet	SAMN24695707	ST147	Singapore	Asia
KlebAMRnet	SAMN24695708	ST147	Singapore	Asia
KlebAMRnet	SAMN24695709	ST147	Singapore	Asia
KlebAMRnet	SAMN24695710	ST147	Singapore	Asia
KlebAMRnet	SAMN24695711	ST147	Singapore	Asia
KlebAMRnet	SAMN24695712	ST147	Singapore	Asia
KlebAMRnet	SAMN24695713	ST147	Singapore	Asia
KlebAMRnet	SAMN24695714	ST147	Singapore	Asia
KlebAMRnet	SAMN24695716	ST147	Singapore	Asia
KlebAMRnet	SAMN24695717	ST147	Singapore	Asia
KlebAMRnet	SAMN24695718	ST147	Singapore	Asia
KlebAMRnet	SAMN24695719	ST147	Singapore	Asia
KlebAMRnet	SAMN24695720	ST147	Singapore	Asia
KlebAMRnet	SAMN24695721	ST147	Singapore	Asia
KlebAMRnet	SAMN24695722	ST147	Singapore	Asia
KlebAMRnet	SAMN24695723	ST147	Singapore	Asia
KlebAMRnet	SAMN24695725	ST147	Singapore	Asia
KlebAMRnet	SAMN24695726	ST147	Singapore	Asia
KlebAMRnet	SAMN24695727	ST147	Singapore	Asia
KlebAMRnet	SAMN24790942	ST11	China	Asia
KlebAMRnet	SAMN24847781	ST15	USA	North America
KlebAMRnet	SAMN24849559	ST6821	USA	North America
KlebAMRnet	SAMN24849560	ST219	USA	North America
KlebAMRnet	SAMN24849561	ST340	USA	North America
KlebAMRnet	SAMN24849571	ST395	USA	North America
KlebAMRnet	SAMN24900466	ST45	Qatar	Asia
KlebAMRnet	SAMN24900467	ST45	Qatar	Asia
KlebAMRnet	SAMN24900469	ST785	Qatar	Asia
KlebAMRnet	SAMN24900471	ST590	Qatar	Asia
KlebAMRnet	SAMN24900472	ST4845	Qatar	Asia
KlebAMRnet	SAMN24900473	ST35	Qatar	Asia
KlebAMRnet	SAMN24900474	ST36	Qatar	Asia
KlebAMRnet	SAMN24900475	ST348	Qatar	Asia
KlebAMRnet	SAMN24900476	ST1109	Qatar	Asia
KlebAMRnet	SAMN24900477	ST692	Qatar	Asia
KlebAMRnet	SAMN24900478	ST4733	Qatar	Asia
KlebAMRnet	SAMN24900481	ST4733	Qatar	Asia
KlebAMRnet	SAMN24900482	ST268	Qatar	Asia
KlebAMRnet	SAMN24900483	ST2054-1LV	Qatar	Asia
KlebAMRnet	SAMN24900484	ST967	Qatar	Asia
KlebAMRnet	SAMN24900485	ST967	Qatar	Asia
KlebAMRnet	SAMN24900486	ST967	Qatar	Asia
KlebAMRnet	SAMN24900488	ST1428	Qatar	Asia
KlebAMRnet	SAMN24900489	ST247	Qatar	Asia
KlebAMRnet	SAMN24900490	ST474	Qatar	Asia
KlebAMRnet	SAMN24900491	ST70	Qatar	Asia
KlebAMRnet	SAMN24900493	ST268	Qatar	Asia
KlebAMRnet	SAMN24900494	ST16	Qatar	Asia
